link,category,title,abstract,keywords,ccs_concepts,author_names,author_affiliations,affiliated_countries
https://nips.cc/virtual/2021/poster/27822,Privacy & Data Governance,Stable Neural ODE with Lyapunov-Stable Equilibrium Points for Defending Against Adversarial Attacks,"Deep neural networks (DNNs) are well-known to be vulnerable to adversarial attacks, where malicious human-imperceptible perturbations are included in the input to the deep network to fool it into making a wrong classification. Recent studies have demonstrated that neural Ordinary Differential Equations (ODEs) are intrinsically more robust against adversarial attacks compared to vanilla DNNs. In this work, we propose a neural ODE with Lyapunov-stable equilibrium points for defending against adversarial attacks (SODEF). By ensuring that the equilibrium points of the ODE solution used as part of SODEF are Lyapunov-stable, the ODE solution for an input with a small perturbation converges to the same solution as the unperturbed input. We provide theoretical results that give insights into the stability of SODEF as well as the choice of regularizers to ensure its stability. Our analysis suggests that our proposed regularizers force the extracted feature points to be within a neighborhood of the Lyapunov-stable equilibrium points of the SODEF ODE. SODEF is compatible with many defense methods and can be applied to any neural network's final regressor layer to enhance its stability against adversarial attacks.","['Adversarial Robustness and Security', 'Deep Learning', 'Machine Learning']",[],"['QIYU KANG', 'Yang Song', 'Qinxu Ding', 'Wee Peng Tay']","['Nanyang Technological University', 'C3 AI', 'University of Social Sciences', 'Nanyang Technological University']","[None, None, 'Singapore', None]"
https://nips.cc/virtual/2021/poster/28871,Privacy & Data Governance,Learning Robust Hierarchical Patterns of Human Brain across Many fMRI Studies,"Multi-site fMRI studies face the challenge that the pooling introduces systematic non-biological site-specific variance due to hardware, software, and environment. In this paper, we propose to reduce site-specific variance in the estimation of hierarchical Sparsity Connectivity Patterns (hSCPs) in fMRI data via a simple yet effective matrix factorization while preserving biologically relevant variations. Our method leverages unsupervised adversarial learning to improve the reproducibility of the components. Experiments on simulated datasets display that the proposed method can estimate components with higher accuracy and reproducibility, while preserving age-related variation on a multi-center clinical data set.",['Domain Adaptation'],[],"['Dushyant Sahoo', 'Christos Davatzikos']","['School of Engineering and Applied Science, University of Pennsylvania', 'University of Pennsylvania']","[None, None]"
https://nips.cc/virtual/2021/poster/28868,Privacy & Data Governance,Adversarially Robust Change Point Detection ,"Change point detection is becoming increasingly popular in many application areas. On one hand, most of the theoretically-justified methods are investigated in an ideal setting without model violations, or merely robust against identical heavy-tailed noise distribution across time and/or against isolate outliers; on the other hand, we are aware that there have been exponentially growing attacks from adversaries, who may pose systematic contamination on data to purposely create spurious change points or disguise true change points. In light of the timely need for a change point detection method that is robust against adversaries, we start with, arguably, the simplest univariate mean change point detection problem. The adversarial attacks are formulated through the Huber $\varepsilon$-contamination framework, which in particular allows the contamination distributions to be different at each time point. In this paper, we demonstrate a phase transition phenomenon in change point detection. This detection boundary is a function of the contamination proportion~$\varepsilon$ and is the first time shown in the literature. In addition, we derive the minimax-rate optimal localisation error rate, quantifying the cost of accuracy in terms of the contamination proportion. We propose a computationally feasible method, matching the minimax lower bound under certain conditions, saving for logarithmic factors. Extensive numerical experiments are conducted with comparisons to robust change point detection methods in the existing literature.",['Adversarial Robustness and Security'],[],"['Mengchu Li', 'Yi Yu']","['University of Warwick', 'University of Warwick']","[None, None]"
https://nips.cc/virtual/2021/poster/28827,Privacy & Data Governance,Neural Architecture Dilation for Adversarial Robustness,"With the tremendous advances in the architecture and scale of convolutional neural networks (CNNs) over the past few decades, they can easily reach or even exceed the performance of humans in certain tasks. However, a recently discovered shortcoming of CNNs is that they are vulnerable to adversarial attacks. Although the adversarial robustness of CNNs can be improved by adversarial training, there is a trade-off between standard accuracy and adversarial robustness. From the neural architecture perspective, this paper aims to improve the adversarial robustness of the backbone CNNs that have a satisfactory accuracy. Under a minimal computational overhead, the introduction of a dilation architecture is expected to be friendly with the standard performance of the backbone CNN while pursuing adversarial robustness. Theoretical analyses on the standard and adversarial error bounds naturally motivate the proposed neural architecture dilation algorithm. Experimental results on real-world datasets and benchmark neural networks demonstrate the effectiveness of the proposed algorithm to balance the accuracy and adversarial robustness.","['Adversarial Robustness and Security', 'Deep Learning', 'Robustness']",[],"['Yanxi Li', 'Zhaohui Yang', 'Yunhe Wang', 'Chang Xu']","['University of Sydney, University of Sydney', 'Peking University', ""Huawei Noah's Ark Lab"", 'University of Sydney']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28697,Privacy & Data Governance,Exploring Architectural Ingredients of Adversarially Robust Deep Neural Networks,"Deep neural networks (DNNs) are known to be vulnerable to adversarial attacks. A range of defense methods have been proposed to train adversarially robust DNNs, among which adversarial training has demonstrated promising results. However, despite preliminary understandings developed for adversarial training, it is still not clear, from the architectural perspective, what configurations can lead to more robust DNNs. In this paper, we address this gap via a comprehensive investigation on the impact of network width and depth on the robustness of adversarially trained DNNs. Specifically, we make the following key observations: 1) more parameters (higher model capacity) does not necessarily help adversarial robustness; 2) reducing capacity at the last stage (the last group of blocks) of the network can actually improve adversarial robustness; and 3) under the same parameter budget, there exists an optimal architectural configuration for adversarial robustness. We also provide a theoretical analysis explaning why such network configuration can help robustness. These architectural insights can help design adversarially robust DNNs.","['Adversarial Robustness and Security', 'Deep Learning', 'Robustness']",[],"['Hanxun Huang', 'Yisen Wang', 'Sarah Monazam Erfani', 'Quanquan Gu', 'Xingjun Ma']","['University of Melbourne', 'Peking University', 'The University of Melbourne', 'University of California, Los Angeles', 'Fudan University']","[None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/28685,Privacy & Data Governance,Morié Attack (MA): A New Potential Risk of Screen Photos,"Images, captured by a camera, play a critical role in training Deep Neural Networks (DNNs). Usually, we assume the images acquired by cameras are consistent with the ones perceived by human eyes. However, due to the different physical mechanisms between human-vision and computer-vision systems, the final perceived images could be very different in some cases, for example shooting on digital monitors. In this paper, we find a special phenomenon in digital image processing, the moiré effect, that could cause unnoticed security threats to DNNs. Based on it, we propose a Moiré Attack (MA) that generates the physical-world moiré pattern adding to the images by mimicking the shooting process of digital devices. Extensive experiments demonstrate that our proposed digital Moiré Attack (MA) is a perfect camouflage for attackers to tamper with DNNs with a high success rate ($100.0\%$ for untargeted and $97.0\%$ for targeted attack with the noise budget $\epsilon=4$), high transferability rate across different models, and high robustness under various defenses. Furthermore, MA owns great stealthiness because the moiré effect is unavoidable due to the camera's inner physical structure, which therefore hardly attracts the awareness of humans. Our code is available at https://github.com/Dantong88/Moire_Attack.","['Adversarial Robustness and Security', 'Deep Learning', 'Vision', 'Robustness']",[],"['Dantong Niu', 'Ruohao Guo', 'Yisen Wang']","['University of California, Berkeley', 'Peking University', 'Peking University']","[None, None, None]"
https://nips.cc/virtual/2021/poster/28680,Privacy & Data Governance,Medical Dead-ends and Learning to Identify High-Risk States and Treatments,"Machine learning has successfully framed many sequential decision making problems as either supervised prediction, or optimal decision-making policy identification via reinforcement learning. In data-constrained offline settings, both approaches may fail as they assume fully optimal behavior or rely on exploring alternatives that may not exist. We introduce an inherently different approach that identifies ""dead-ends"" of a state space. We focus on patient condition in the intensive care unit, where a ""medical dead-end"" indicates that a patient will expire, regardless of all potential future treatment sequences. We postulate ""treatment security"" as avoiding treatments with probability proportional to their chance of leading to dead-ends, present a formal proof, and frame discovery as an RL problem. We then train three independent deep neural models for automated state construction, dead-end discovery and confirmation. Our empirical results discover that dead-ends exist in real clinical data among septic patients, and further reveal gaps between secure treatments and those administered.","['Reinforcement Learning and Planning', 'Machine Learning']",[],"['Mehdi Fatemi', 'Taylor W. Killian', 'Jayakumar Subramanian', 'Marzyeh Ghassemi']","['Microsoft', 'Massachusetts Institute of Technology', 'Adobe Systems', 'Massachusetts Institute of Technology']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28605,Privacy & Data Governance,Multi-Objective SPIBB: Seldonian Offline Policy Improvement with Safety Constraints in Finite MDPs,"We study the problem of Safe Policy Improvement (SPI) under constraints in the offline Reinforcement Learning (RL) setting. We consider the scenario where: (i) we have a dataset collected under a known baseline policy, (ii) multiple reward signals are received from the environment inducing as many objectives to optimize. We present an SPI formulation for this RL setting that takes into account the preferences of the algorithm’s user for handling the trade-offs for different reward signals while ensuring that the new policy performs at least as well as the baseline policy along each individual objective. We build on traditional SPI algorithms and propose a novel method based on Safe Policy Iteration with Baseline Bootstrapping (SPIBB, Laroche et al., 2019) that provides high probability guarantees on the performance of the agent in the true environment. We show the effectiveness of our method on a synthetic grid-world safety task as well as in a real-world critical care context to learn a policy for the administration of IV fluids and vasopressors to treat sepsis.",['Reinforcement Learning and Planning'],[],"['Harsh Satija', 'Philip S. Thomas', 'Joelle Pineau', 'Romain Laroche']","['McGill University', 'College of Information and Computer Science, University of Massachusetts, Amherst', 'Facebook', 'Microsoft']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28561,Privacy & Data Governance,Derivative-Free Policy Optimization for Linear Risk-Sensitive and Robust Control Design: Implicit Regularization and Sample Complexity,"Direct policy search serves as one of the workhorses in modern reinforcement learning (RL), and its applications in continuous control tasks have recently attracted increasing attention. In this work, we investigate the convergence theory of policy gradient (PG) methods for learning the linear risk-sensitive and robust controller. In particular, we develop PG methods that can be implemented in a derivative-free fashion by sampling system trajectories, and establish both global convergence and sample complexity results in the solutions of two fundamental settings in risk-sensitive and robust control: the finite-horizon linear exponential quadratic Gaussian, and the finite-horizon linear-quadratic disturbance attenuation problems. As a by-product, our results also provide the first sample complexity for the global convergence of PG methods on solving zero-sum linear-quadratic dynamic games, a nonconvex-nonconcave minimax optimization problem that serves as a baseline setting in multi-agent reinforcement learning (MARL) with continuous spaces. One feature of our algorithms is that during the learning phase, a certain level of robustness/risk-sensitivity of the controller is preserved, which we termed as the implicit regularization property, and is an essential requirement in safety-critical control systems.","['Reinforcement Learning and Planning', 'Theory', 'Optimization']",[],"['Kaiqing Zhang', 'Xiangyuan Zhang', 'Bin Hu', 'Tamer Basar']","['University of Maryland, College Park', 'University of Illinois, Urbana Champaign', 'University of Illinois, Urbana Champaign', 'University of Illinois, Urbana Champaign']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28530,Privacy & Data Governance,Automated Discovery of Adaptive Attacks on Adversarial Defenses,"Reliable evaluation of adversarial defenses is a challenging task, currently limited to an expert who manually crafts attacks that exploit the defense’s inner workings, or to approaches based on ensemble of fixed attacks, none of which may be effective for the specific defense at hand. Our key observation is that adaptive attacks are composed from a set of reusable building blocks that can be formalized in a search space and used to automatically discover attacks for unknown defenses. We evaluated our approach on 24 adversarial defenses and show that it outperforms AutoAttack, the current state-of-the-art tool for reliable evaluation of adversarial defenses: our tool discovered significantly stronger attacks by producing 3.0%-50.8% additional adversarial examples for 10 models, while obtaining attacks with slightly stronger or similar strength for the remaining models.","['Adversarial Robustness and Security', 'Deep Learning', 'Robustness']",[],"['Chengyuan Yao', 'Pavol Bielik', 'PETAR TSANKOV', 'Martin Vechev']","['Swiss Federal Institute of Technology', 'LatticeFlow', 'LatticeFlow', 'Swiss Federal Institute of Technology']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28523,Privacy & Data Governance,Revisiting Hilbert-Schmidt Information Bottleneck for Adversarial Robustness,"We investigate the HSIC (Hilbert-Schmidt independence criterion) bottleneck as a regularizer for learning an adversarially robust deep neural network classifier. In addition to the usual cross-entropy loss, we add regularization terms for every intermediate layer to ensure that the latent representations retain useful information for output prediction while reducing redundant information. We show that the HSIC bottleneck enhances robustness to adversarial attacks both theoretically and experimentally. In particular, we prove that the HSIC bottleneck regularizer reduces the sensitivity of the classifier to adversarial examples. Our experiments on multiple benchmark datasets and architectures demonstrate that incorporating an HSIC bottleneck regularizer attains competitive natural accuracy and improves adversarial robustness, both with and without adversarial examples during training. Our code and adversarially robust models are publicly available.","['Adversarial Robustness and Security', 'Deep Learning', 'Robustness']",[],"['Zifeng Wang', 'Tong Jian', 'Aria Masoomi', 'Stratis Ioannidis', 'Jennifer Dy']","['Google', 'Analog Devices', 'Northeastern University', 'Northeastern University', 'Northeastern University']","[None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/28481,Privacy & Data Governance,Are Transformers more robust than CNNs?,"Transformer emerges as a powerful tool for visual recognition. In addition to demonstrating competitive performance on a broad range of visual benchmarks,  recent works also argue that Transformers are much more robust than Convolutions Neural Networks (CNNs). Nonetheless, surprisingly, we find these conclusions are drawn from unfair experimental settings, where Transformers and CNNs are compared at different scales and are applied with distinct training frameworks. In this paper, we aim to provide the first fair & in-depth comparisons between Transformers and CNNs, focusing on robustness evaluations. With our unified training setup, we first challenge the previous belief that Transformers outshine CNNs when measuring adversarial robustness. More surprisingly, we find CNNs can easily be as robust as Transformers on defending against adversarial attacks, if they properly adopt Transformers' training recipes. While regarding generalization on out-of-distribution samples, we show pre-training on (external) large-scale datasets is not a fundamental request for enabling Transformers to achieve better performance than CNNs. Moreover, our ablations suggest such stronger generalization is largely benefited by the Transformer's self-attention-like architectures per se, rather than by other training setups. We hope this work can help the community better understand and benchmark the robustness of Transformers and CNNs. The code and models are publicly available at: https://github.com/ytongbai/ViTs-vs-CNNs.","['Transformers', 'Deep Learning', 'Adversarial Robustness and Security', 'Robustness']",[],"['Yutong Bai', 'Jieru Mei', 'Alan Yuille', 'Cihang Xie']","['Facebook', 'Johns Hopkins University', 'Johns Hopkins University', 'University of California, Santa Cruz']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28470,Privacy & Data Governance,Reliable and Trustworthy Machine Learning for Health Using Dataset Shift Detection,"Unpredictable ML model behavior on unseen data, especially in the health domain, raises serious concerns about its safety as repercussions for mistakes can be fatal. In this paper, we explore the feasibility of using state-of-the-art out-of-distribution detectors for reliable and trustworthy diagnostic predictions. We select publicly available deep learning models relating to various health conditions (e.g., skin cancer, lung sound, and Parkinson's disease) using various input data types (e.g., image, audio, and motion data). We demonstrate that these models show unreasonable predictions on out-of-distribution datasets. We show that Mahalanobis distance- and Gram matrices-based out-of-distribution detection methods are able to detect out-of-distribution data with high accuracy for the health models that operate on different modalities. We then translate the out-of-distribution score into a human interpretable \textsc{confidence score} to investigate its effect on the users' interaction with health ML applications. Our user study shows that the \textsc{confidence score} helped the participants only trust the results with a high score to make a medical decision and disregard results with a low score. Through this work, we demonstrate that dataset shift is a critical piece of information for high-stake ML applications, such as medical diagnosis and healthcare, to provide reliable and trustworthy predictions to the users.","['Deep Learning', 'Machine Learning']",[],"['Chunjong Park', 'Anas Awadalla', 'Shwetak Patel']","['Research, Google', 'Department of Computer Science, University of Washington', 'Google']","[None, None, None]"
https://nips.cc/virtual/2021/poster/28463,Privacy & Data Governance,On the Algorithmic Stability of Adversarial Training,"The adversarial training is a popular tool to remedy the vulnerability of deep learning models against adversarial attacks, and there is rich theoretical literature on the training loss of adversarial training algorithms. In contrast, this paper studies the algorithmic stability of a generic adversarial training algorithm, which can further help to establish an upper bound for generalization error. By figuring out the stability upper bound and lower bound, we argue that the non-differentiability issue of adversarial training causes worse algorithmic stability than their natural counterparts. To tackle this problem, we consider a noise injection method. While the non-differentiability problem seriously affects the stability of adversarial training, injecting noise enables the training trajectory to avoid the occurrence of non-differentiability with dominating probability, hence enhancing the stability performance of adversarial training. Our analysis also studies the relation between the algorithm stability and numerical approximation error of adversarial attacks.","['Adversarial Robustness and Security', 'Deep Learning']",[],"['Yue Xing', 'Qifan Song', 'Guang Cheng']","['Michigan State University', 'Purdue University', 'University of California, Los Angeles']","[None, None, None]"
https://nips.cc/virtual/2021/poster/28450,Privacy & Data Governance,Safe Pontryagin Differentiable Programming,"We propose a Safe Pontryagin Differentiable Programming (Safe PDP) methodology, which establishes a theoretical and algorithmic  framework to solve a broad class of safety-critical learning and control tasks---problems that require the guarantee of safety constraint satisfaction at any stage of the learning and control progress.  In the spirit of interior-point methods,   Safe PDP handles different types of system  constraints on states and inputs by incorporating them into the cost or loss through barrier functions. We prove three fundamentals  of the proposed  Safe PDP:  first, both the  solution and its gradient in the backward pass can be approximated by solving their  more efficient unconstrained counterparts;  second,   the approximation for both the  solution and its gradient can be controlled for arbitrary accuracy by a  barrier parameter;   and third,   importantly, all intermediate results throughout the approximation and optimization  strictly respect the  constraints,  thus guaranteeing safety throughout the entire learning and control process. We demonstrate the capabilities of   Safe PDP in solving various safety-critical tasks,  including safe policy optimization, safe motion planning, and learning MPCs from demonstrations, on different challenging systems such as 6-DoF maneuvering quadrotor and 6-DoF rocket powered landing.","['Reinforcement Learning and Planning', 'Optimization']",[],"['Wanxin Jin', 'Shaoshuai Mou', 'George J. Pappas']","['Arizona State University', 'Purdue University', 'School of Engineering and Applied Science, University of Pennsylvania']","[None, None, None]"
https://nips.cc/virtual/2021/poster/28435,Privacy & Data Governance,Not All Low-Pass Filters are Robust in Graph Convolutional Networks,"Graph Convolutional Networks (GCNs) are promising deep learning approaches in learning representations for graph-structured data. Despite the proliferation of such methods, it is well known that they are vulnerable to carefully crafted adversarial attacks on the graph structure. In this paper, we first conduct an adversarial vulnerability analysis based on matrix perturbation theory. We prove that the low- frequency components of the symmetric normalized Laplacian, which is usually used as the convolutional filter in GCNs, could be more robust against structural perturbations when their eigenvalues fall into a certain robust interval. Our results indicate that not all low-frequency components are robust to adversarial attacks and provide a deeper understanding of the relationship between graph spectrum and robustness of GCNs. Motivated by the theory, we present GCN-LFR, a general robust co-training paradigm for GCN-based models, that encourages transferring the robustness of low-frequency components with an auxiliary neural network. To this end, GCN-LFR could enhance the robustness of various kinds of GCN-based models against poisoning structural attacks in a plug-and-play manner. Extensive experiments across five benchmark datasets and five GCN-based models also confirm that GCN-LFR is resistant to the adversarial attacks without compromising on performance in the benign situation.","['Graph Learning', 'Robustness', 'Adversarial Robustness and Security', 'Theory', 'Deep Learning', 'Representation Learning']",[],"['Heng Chang', 'Yu Rong', 'Tingyang Xu', 'Yatao Bian', 'Shiji Zhou', 'Xin Wang', 'Junzhou Huang', 'Wenwu Zhu']","['Tsinghua University, Tsinghua University', 'Tencent AI Lab', 'Tencent AI Lab', 'Tencent AI Lab', 'Tsinghua University, Tsinghua University', 'Tsinghua University', 'University of Texas, Arlington', 'Tsinghua University, Tsinghua University']","[None, None, None, None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/28421,Privacy & Data Governance,Single Layer Predictive Normalized Maximum Likelihood for Out-of-Distribution Detection,"Detecting out-of-distribution (OOD) samples is vital for developing machine learning based models for critical safety systems. Common approaches for OOD detection assume access to some OOD samples during training which may not be available in a real-life scenario. Instead, we utilize the {\em predictive normalized maximum likelihood} (pNML) learner, in which no assumptions are made on the tested input. We derive an explicit expression of the pNML and its generalization error, denoted as the regret, for a single layer neural network (NN). We show that this learner generalizes well when (i) the test vector resides in a subspace spanned by the eigenvectors associated with the large eigenvalues of the empirical correlation matrix of the training data, or (ii) the test sample is far from the decision boundary. Furthermore, we describe how to efficiently apply the derived pNML regret to any pretrained deep NN, by employing the explicit pNML for the last layer, followed by the softmax function. Applying the derived regret to deep NN requires neither additional tunable parameters nor extra data. We extensively evaluate our approach on 74 OOD detection benchmarks using DenseNet-100, ResNet-34, and WideResNet-40 models trained with CIFAR-100, CIFAR-10, SVHN, and ImageNet-30 showing a significant improvement of up to 15.6% over recent leading methods.","['Theory', 'Deep Learning', 'Machine Learning']",[],"['Koby Bibas', 'Meir Feder', 'Tal Hassner']","['Tel Aviv University, Tel Aviv University', 'Tel Aviv University', 'Meta inc.']","[None, None, None]"
https://nips.cc/virtual/2021/poster/28402,Privacy & Data Governance,Online Selective Classification with Limited Feedback,"Motivated by applications to resource-limited and safety-critical domains, we study selective classification in the online learning model, wherein a predictor may abstain from classifying an instance. For example, this may model an adaptive decision to invoke more resources on this instance. Two salient aspects of the setting we consider are that the data may be non-realisable, due to which abstention may be a valid long-term action, and that feedback is only received when the learner abstains, which models the fact that reliable labels are only available when the resource intensive processing is invoked. Within this framework, we explore strategies that make few mistakes, while not abstaining too many times more than the best-in-hindsight error-free classifier from a given class. That is, the one that makes no mistakes, while abstaining the fewest number of times. We construct simple versioning-based schemes for any $\mu \in (0,1],$ that make most $T^\mu$ mistakes while incurring $\tilde{O}(T^{1-\mu})$ excess abstention against adaptive adversaries. We further show that this dependence on $T$ is tight, and provide illustrative experiments on realistic datasets.","['Online Learning', 'Machine Learning']",[],"['Aditya Gangrade', 'Anil Kag', 'Ashok Cutkosky', 'Venkatesh Saligrama']","['Carnegie Mellon University', 'Snap Inc.', 'Boston University', 'Amazon']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28354,Privacy & Data Governance,A Little Robustness Goes a Long Way: Leveraging Robust Features for Targeted Transfer Attacks,"Adversarial examples for neural network image classifiers are known to be transferable: examples optimized to be misclassified by a source classifier are often misclassified as well by classifiers with different architectures. However, targeted adversarial examples—optimized to be classified as a chosen target class—tend to be less transferable between architectures. While prior research on constructing transferable targeted attacks has focused on improving the optimization procedure, in this work we examine the role of the source classifier. Here, we show that training the source classifier to be ""slightly robust""—that is, robust to small-magnitude adversarial examples—substantially improves the transferability of class-targeted and representation-targeted adversarial attacks, even between architectures as different as convolutional neural networks and transformers. The results we present provide insight into the nature of adversarial examples as well as the mechanisms underlying so-called ""robust"" classifiers.","['Transformers', 'Optimization', 'Robustness', 'Adversarial Robustness and Security', 'Deep Learning']",[],"['Jacob M. Springer', 'Melanie Mitchell', 'Garrett T. Kenyon']","['Carnegie Mellon University', 'Santa Fe Institute', 'Los Alamos National Laboratory']","[None, None, None]"
https://nips.cc/virtual/2021/poster/28240,Privacy & Data Governance,EDGE: Explaining Deep Reinforcement Learning Policies,"With the rapid development of deep reinforcement learning (DRL) techniques, there is an increasing need to understand and interpret DRL policies. While recent research has developed explanation methods to interpret how an agent determines its moves, they cannot capture the importance of actions/states to a game's final result. In this work, we propose a novel self-explainable model that augments a Gaussian process with a customized kernel function and an interpretable predictor. Together with the proposed model, we also develop a parameter learning procedure that leverages inducing points and variational inference to improve learning efficiency. Using our proposed model, we can predict an agent's final rewards from its game episodes and extract time step importance within episodes as strategy-level explanations for that agent. Through experiments on Atari and MuJoCo games, we verify the explanation fidelity of our method and demonstrate how to employ interpretation to understand agent behavior, discover policy vulnerabilities, remediate policy errors, and even defend against adversarial attacks.","['Reinforcement Learning and Planning', 'Kernel Methods', 'Adversarial Robustness and Security', 'Generative Model', 'Interpretability']",[],"['Wenbo Guo', 'Xian Wu', 'Usmann Khan', 'Xinyu Xing']","['University of California, Santa Barbara', 'Pennsylvania State University', 'Institute of Technology', 'Pennsylvania State University']","[None, None, 'Georgia', None]"
https://nips.cc/virtual/2021/poster/28190,Privacy & Data Governance,Adversarial Robustness with Non-uniform Perturbations,"Robustness of machine learning models is critical for security related applications, where real-world adversaries are uniquely focused on evading neural network based detectors. Prior work mainly focus on crafting adversarial examples (AEs) with small uniform norm-bounded perturbations across features to maintain the requirement of imperceptibility. However, uniform perturbations do not result in realistic AEs in domains such as malware, finance, and social networks. For these types of applications, features typically have some semantically meaningful dependencies. The key idea of our proposed approach is to enable non-uniform perturbations that can adequately represent these feature dependencies during adversarial training. We propose using characteristics of the empirical data distribution, both on correlations between the features and the importance of the features themselves. Using experimental datasets for malware classification, credit risk prediction, and spam detection, we show that our approach is more robust to real-world attacks. Finally, we present robustness certification utilizing non-uniform perturbation bounds, and show that non-uniform bounds achieve better certification.","['Optimization', 'Robustness', 'Machine Learning', 'Adversarial Robustness and Security', 'Deep Learning']",[],"['Ecenaz Erdemir', 'Jeffrey Bickford', 'Luca Melis', 'Sergul Aydore']","['Imperial College London', 'Amazon', 'Meta', 'Amazon']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28144,Privacy & Data Governance,Fault-Tolerant Federated Reinforcement Learning with Theoretical Guarantee,"The growing literature of Federated Learning (FL) has recently inspired Federated Reinforcement Learning (FRL) to encourage multiple agents to federatively build a better decision-making policy without sharing raw trajectories. Despite its promising applications, existing works on FRL fail to I) provide theoretical analysis on its convergence, and II) account for random system failures and adversarial attacks. Towards this end, we propose the first FRL framework the convergence of which is guaranteed and tolerant to less than half of the participating agents being random system failures or adversarial attackers. We prove that the sample efficiency of the proposed framework is guaranteed to improve with the number of agents and is able to account for such potential failures or attacks. All theoretical results are empirically verified on various RL benchmark tasks.","['Reinforcement Learning and Planning', 'Optimization', 'Adversarial Robustness and Security', 'Federated Learning']",[],"['Flint Xiaofeng Fan', 'Yining Ma', 'Zhongxiang Dai', 'Wei Jing', 'Cheston Tan', 'Bryan Kian Hsiang Low']","['National University of', 'Nanyang Technological University', 'Massachusetts Institute of Technology', 'NetEase, Inc.', 'A*STAR', 'National University of']","['Singapore', None, None, None, None, 'Singapore']"
https://nips.cc/virtual/2021/poster/28131,Privacy & Data Governance,Fast Minimum-norm Adversarial Attacks through Adaptive Norm Constraints,"Evaluating adversarial robustness amounts to finding the minimum perturbation needed to have an input sample misclassified. The inherent complexity of the underlying optimization requires current gradient-based attacks to be carefully tuned, initialized, and possibly executed for many computationally-demanding iterations, even if specialized to a given perturbation model. In this work, we overcome these limitations by proposing a fast minimum-norm (FMN) attack that works with different $\ell_p$-norm perturbation models ($p=0, 1, 2, \infty$), is robust to hyperparameter choices, does not require adversarial starting points, and converges within few lightweight steps. It works by iteratively finding the sample misclassified with maximum confidence within an $\ell_p$-norm constraint of size $\epsilon$, while adapting $\epsilon$ to minimize the distance of the current sample to the decision boundary. Extensive experiments show that FMN significantly outperforms existing $\ell_0$, $\ell_1$, and $\ell_\infty$-norm attacks in terms of perturbation size, convergence speed and computation time, while reporting comparable performances with state-of-the-art $\ell_2$-norm attacks. Our open-source code is available at: https://github.com/pralab/Fast-Minimum-Norm-FMN-Attack.","['Vision', 'Robustness', 'Machine Learning', 'Optimization', 'Adversarial Robustness and Security']",[],"['Maura Pintor', 'Fabio Roli', 'Wieland Brendel', 'Battista Biggio']","['University of Cagliari', 'University of Cagliari', 'ELLIS Institute Tübingen', 'University of Cagliari,']","[None, None, None, 'Italy']"
https://nips.cc/virtual/2021/poster/28087,Privacy & Data Governance,Adversarial Teacher-Student Representation Learning for Domain Generalization,"Domain generalization (DG) aims to transfer the learning task from a single or multiple source domains to unseen target domains. To extract and leverage the information which exhibits sufficient generalization ability, we propose a simple yet effective approach of Adversarial Teacher-Student Representation Learning, with the goal of deriving the domain generalizable representations via generating and exploring out-of-source data distributions. Our proposed framework advances Teacher-Student learning in an adversarial learning manner, which alternates between knowledge-distillation based representation learning and novel-domain data augmentation. The former progressively updates the teacher network for deriving domain-generalizable representations, while the latter synthesizes data out-of-source yet plausible distributions. Extensive image classification experiments on benchmark datasets in multiple and single source DG settings confirm that, our model exhibits sufficient generalization ability and performs favorably against state-of-the-art DG methods.","['Vision', 'Machine Learning', 'Representation Learning', 'Domain Adaptation']",[],"['Fu-En Yang', 'Yuan-Chia Cheng', 'Zu-Yun Shiau', 'Yu-Chiang Frank Wang']","['NVIDIA', 'National Taiwan University', 'National Taiwan University', 'NVIDIA']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28007,Privacy & Data Governance,Efficiently Learning One Hidden Layer ReLU Networks From Queries,"While the problem of PAC learning neural networks from samples has received considerable attention in recent years, in certain settings like model extraction attacks, it is reasonable to imagine having more than just the ability to observe random labeled examples. Motivated by this, we consider the following problem: given \emph{black-box query access} to a neural network $F$, recover $F$ up to some error. Formally, we show that if $F$ is an arbitrary one hidden layer neural network with ReLU activations, there is an algorithm with query complexity and runtime polynomial in all parameters which outputs a network $F’$ achieving low square loss relative to $F$ with respect to the Gaussian measure. While a number of works in the security literature have proposed and empirically demonstrated the effectiveness of certain algorithms for this problem, ours is to the best of our knowledge the first provable guarantee in this vein.","['Theory', 'Deep Learning']",[],"['Sitan Chen', 'Adam Klivans', 'Raghu Meka']","['University of California Berkeley', 'University of Texas, Austin', 'University of California, Los Angeles']","[None, None, None]"
