link,category,title,abstract,keywords,ccs_concepts,author_names,affiliations,author_countries
https://iclr.cc/virtual/2023/poster/12184,Privacy & Data Governance,Stochastic Differentially Private and Fair Learning,"Machine learning models are increasingly used in high-stakes decision-making systems. In such applications, a major concern is that these models sometimes discriminate against certain demographic groups such as individuals with certain race, gender, or age. Another major concern in these applications is the violation of the privacy of users. While fair learning algorithms have been developed to mitigate discrimination issues, these algorithms can still leak sensitive information, such as individuals’ health or financial records. Utilizing the notion of differential privacy (DP), prior works aimed at developing learning algorithms that are both private and fair. However, existing algorithms for DP fair learning are either not guaranteed to converge or require full batch of data in each iteration of the algorithm to converge. In this paper, we provide the first stochastic differentially private algorithm for fair learning that is guaranteed to converge. Here, the term “stochastic"" refers to the fact that our proposed algorithm converges even when minibatches of data are used at each iteration (i.e. stochastic optimization). Our framework is flexible enough to permit different fairness notions, including demographic parity and equalized odds. In addition, our algorithm can be applied to non-binary classification tasks with multiple (non-binary) sensitive attributes. As a byproduct of our convergence analysis, we provide the first utility guarantee for a DP algorithm for solving nonconvex-strongly concave min-max problems. Our numerical experiments show that the proposed algorithm consistently offers significant performance gains over the state-of-the-art baselines, and can be applied to larger scale problems with non-binary target/sensitive attributes.","['Social Aspects of Machine Learning', 'differential privacy', 'stochastic optimization', 'Algorithmic fairness', 'private fair learning']",[],"['Andrew Lowy', 'Devansh Gupta', 'Meisam Razaviyayn']","['University of Southern California', 'Indraprastha Institute of Information Technology, Delhi', 'University of Southern California']",[]
https://iclr.cc/virtual/2023/poster/11362,Privacy & Data Governance,Machine Unlearning of Federated Clusters,"Federated clustering (FC) is an unsupervised learning problem that arises in a number of practical applications, including personalized recommender and healthcare systems. With the adoption of recent laws ensuring the ""right to be forgotten"", the problem of machine unlearning for FC methods has become of significant importance. We introduce, for the first time, the problem of machine unlearning for FC, and propose an efficient unlearning mechanism for a customized secure FC framework. Our FC framework utilizes special initialization procedures that we show are well-suited for unlearning. To protect client data privacy, we develop the secure compressed multiset aggregation (SCMA) framework that addresses sparse secure federated learning (FL) problems encountered during clustering as well as more general problems. To simultaneously facilitate low communication complexity and secret sharing protocols, we integrate Reed-Solomon encoding with special evaluation points into our SCMA pipeline, and prove that the client communication cost is logarithmic in the vector dimension. Additionally, to demonstrate the benefits of our unlearning mechanism over complete retraining, we provide a theoretical analysis for the unlearning performance of our approach. Simulation results show that the new FC framework exhibits superior clustering performance compared to previously reported FC baselines when the cluster sizes are highly imbalanced. Compared to completely retraining K-means++ locally and globally for each removal request, our unlearning procedure offers an average speed-up of roughly 84x across seven datasets. Our implementation for the proposed method is available at https://github.com/thupchnsky/mufc.","['Social Aspects of Machine Learning', 'machine unlearning', 'secure aggregation', 'federated clustering', 'federated learning']",[],"['Chao Pan', 'Jin Sima', 'Saurav Prakash', 'Vishal Rana', 'Olgica Milenkovic']","['University of Illinois, Urbana Champaign', 'University of Illinois Urbana-Champaign', 'University of Illinois at Urbana-Champaign', 'University of Illinois, Urbana-Champaign', 'University of Illinois, Urbana Champaign']",[]
https://iclr.cc/virtual/2023/poster/11224,Privacy & Data Governance,Confidential-PROFITT: Confidential PROof of FaIr Training of Trees,"Post hoc auditing of model fairness suffers from potential drawbacks: (1) auditing may be highly sensitive to the test samples chosen; (2) the model and/or its training data may need to be shared with an auditor thereby breaking confidentiality. We address these issues by instead providing a certificate that demonstrates that the learning algorithm itself is fair, and hence, as a consequence, so too is the trained model. We introduce a method to provide a confidential proof of fairness for training, in the context of widely used decision trees, which we term Confidential-PROFITT. We propose novel fair decision tree learning algorithms along with customized zero-knowledge proof protocols to obtain a proof of fairness that can be audited by a third party. Using zero-knowledge proofs enables us to guarantee confidentiality of both the model and its training data. We show empirically that bounding the information gain of each node with respect to the sensitive attributes reduces the unfairness of the final tree. In extensive experiments on the COMPAS, Communities and Crime, Default Credit, and Adult datasets, we demonstrate that a company can use Confidential-PROFITT to certify the fairness of their decision tree to an auditor in less than 2 minutes, thus indicating the applicability of our approach. This is true for both the demographic parity and equalized odds definitions of fairness. Finally, we extend Confidential-PROFITT to apply to ensembles of trees.","['Social Aspects of Machine Learning', 'Zero-Knowledge Proof', 'Audit', 'fairness', 'confidentiality']",[],"['Ali Shahin Shamsabadi', 'Sierra Calanda Wyllie', 'Nicholas Franzese', 'Natalie Dullerud', 'Sébastien Gambs', 'Nicolas Papernot', 'Xiao Wang', 'Adrian Weller']","['Brave Software', 'University of Toronto', 'Northwestern University, Northwestern University', 'Stanford University', 'Université du Québec à Montréal', 'University of Toronto', 'Northwestern University', 'Alan Turing Institute']",[]
https://iclr.cc/virtual/2023/poster/10697,Privacy & Data Governance,Share Your Representation Only: Guaranteed Improvement of the Privacy-Utility Tradeoff in Federated Learning,"Repeated parameter sharing in federated learning causes significant information leakage about private data, thus defeating its main purpose: data privacy.  Mitigating the risk of this information leakage, using state of the art differentially private algorithms, also does not come for free.  Randomized mechanisms can prevent convergence of models on learning even the useful representation functions, especially if there is more disagreement between local models on the classification functions (due to data heterogeneity). In this paper, we consider a representation federated learning objective that encourages various parties to collaboratively refine the consensus part of the model, with differential privacy guarantees, while separately allowing sufficient freedom for local personalization (without releasing it).  We prove that in the linear representation setting, while the objective is non-convex, our proposed new algorithm \DPFEDREP\ converges to a ball centered around the \emph{global optimal} solution at a linear rate, and the radius of the ball is proportional to the reciprocal of the privacy budget.  With this novel utility analysis, we improve the SOTA utility-privacy trade-off for this problem by a factor of $\sqrt{d}$, where $d$ is the input dimension.  We empirically evaluate our method with the image classification task on CIFAR10, CIFAR100, and EMNIST, and observe a significant performance improvement over the prior work under the same small privacy budget. The code can be found in this link, https://github.com/shenzebang/CENTAUR-Privacy-Federated-Representation-Learning.","['Social Aspects of Machine Learning', 'differential privacy', 'representation learning', 'federated learning']",[],"['Zebang Shen', 'Jiayuan Ye', 'Anmin Kang', 'Hamed Hassani', 'Reza Shokri']","['Department of Computer Science, ETHZ - ETH Zurich', 'National University of Singapore', 'National University of Singapore', 'University of Pennsylvania', 'National University of Singapore']",[]
https://iclr.cc/virtual/2023/poster/12127,Privacy & Data Governance,Easy Differentially Private Linear Regression,"Linear regression is a fundamental tool for statistical analysis. This has motivated the development of linear regression methods that also satisfy differential privacy and thus guarantee that the learned model reveals little about any one data point used to construct it. However, existing differentially private solutions assume that the end user can easily specify good data bounds and hyperparameters. Both present significant practical obstacles. In this paper, we study an algorithm which uses the exponential mechanism to select a model with high Tukey depth from a collection of non-private regression models. Given $n$ samples of $d$-dimensional data used to train $m$ models, we construct an efficient analogue using an approximate Tukey depth that runs in time $O(d^2n + dm\log(m))$. We find that this algorithm obtains strong empirical performance in the data-rich setting with no data bounds or hyperparameter selection required.","['Social Aspects of Machine Learning', 'differential privacy', 'Linear Regression']",[],"['Kareem Amin', 'Matthew Joseph', 'Mónica Ribero', 'Sergei Vassilvitskii']","['Google', 'Google', 'Google', 'Google']",[]
https://iclr.cc/virtual/2023/poster/10740,Privacy & Data Governance,Regression with Label Differential Privacy,"We study the task of training regression models with the guarantee oflabeldifferential privacy (DP). Based on a global prior distribution of label values, which could be obtained privately, we derive a label DP randomization mechanism that is optimal under a given regression loss function. We prove that the optimal mechanism takes the form of a ""randomized response on bins"", and propose an efficient algorithm for finding the optimal bin values. We carry out a thorough experimental evaluation on several datasets demonstrating the efficacy of our algorithm.","['Social Aspects of Machine Learning', 'regression', 'label differential privacy']",[],"['Badih Ghazi', 'Pritish Kamath', 'Ravi Kumar', 'Ethan Jacob Leeman', 'Pasin Manurangsi', 'Avinash V Varadarajan', 'Chiyuan Zhang']","['Google', 'Google Research', 'Google', 'Google', 'Google', 'Google', 'Google']",[]
https://iclr.cc/virtual/2023/poster/11240,Security,Learning ReLU networks to high uniform accuracy is intractable,"Statistical learning theory provides bounds on the necessary number of training samples needed to reach a prescribed accuracy in a learning problem formulated over a given target class. This accuracy is typically measured in terms of a generalization error, that is, an expected value of a given loss function. However, for several applications --- for example in a security-critical context or for problems in the computational sciences --- accuracy in this sense is not sufficient. In such cases, one would like to have guarantees for high accuracy on every input value, that is, with respect to the uniform norm. In this paper we precisely quantify the number of training samples needed for any conceivable training algorithm to guarantee a given uniform accuracy on any learning problem formulated over target classes containing (or consisting of) ReLU neural networks of a prescribed architecture. We prove that, under very general assumptions, the minimal number of training samples for this task scales exponentially both in the depth and the input dimension of the network architecture.","['Theory', 'Teacher-Student Learning', 'hardness results', 'Sample complexity', 'ReLU networks', 'learning theory']",[],"['Julius Berner', 'Philipp Grohs', 'Felix Voigtlaender']","['University of Vienna', 'University of Vienna', 'Katholische Universität Eichstätt-Ingolstadt']",[]
https://iclr.cc/virtual/2023/poster/11045,Security,Effective passive membership inference attacks in federated learning against overparameterized models,"This work considers the challenge of performing membership inference attacks in a federated learning setting ---for image classification--- where an adversary can only observe the communication between the central node and a single client (a passive white-box attack). Passive attacks are one of the hardest-to-detect attacks, since they can be performed without modifying how the behavior of the central server or its clients, and assumesno access to private data instances. The key insight of our method is empirically observing that, near parameters that generalize well in test, the gradient of large overparameterized neural network models statistically behave like high-dimensional independent isotropic random vectors.  Using this insight, we devise two attacks that are often little impacted by existing and proposed defenses. Finally, we validated the hypothesis that our attack depends on the overparametrization by showing that increasing the level of overparametrization (without changing the neural network architecture) positively correlates with our attack effectiveness.","['Deep Learning and representational learning', 'membership inference attack', 'neural networks', 'image classification', 'overparameterization', 'federated learning']",[],"['Jiacheng Li', 'Ninghui Li', 'Bruno Ribeiro']","['Purdue University', 'Purdue University', 'Purdue University']",[]
https://iclr.cc/virtual/2023/poster/11157,Security,CANIFE: Crafting Canaries for Empirical Privacy Measurement in Federated Learning,"Federated Learning (FL) is a setting for training machine learning models in distributed environments where the clients do not share their raw data but instead send model updates to a server. However, model updates can be subject to attacks and leak private information. Differential Privacy (DP) is a leading mitigation strategy which involves adding noise to clipped model updates, trading off performance for strong theoretical privacy guarantees. Previous work has shown that the threat model of DP is conservative and that the obtained guarantees may be vacuous or may overestimate information leakage in practice. In this paper, we aim to achieve a tighter measurement of the model exposure by considering a realistic threat model. We propose a novel method, CANIFE, that uses canaries - carefully crafted samples by a strong adversary to evaluate the empirical privacy of a training round. We apply this attack to vision models trained on CIFAR-10 and CelebA and to language models trained on Sent140 and Shakespeare. In particular, in realistic FL scenarios, we demonstrate that the empirical per-round epsilon obtained with CANIFE is 4 -- 5$\times$ lower than the theoretical bound.","['Social Aspects of Machine Learning', 'Model Auditing', 'Empirical Privacy', 'membership inference attack', 'differential privacy', 'federated learning']",[],"['Samuel Maddock', 'Alexandre Sablayrolles', 'Pierre Stock']","['University of Warwick', 'Facebook', 'Facebook']",[]
https://iclr.cc/virtual/2023/poster/11267,Security,"Inequality phenomenon in $l_{\infty}$-adversarial training, and its unrealized threats","The appearance of adversarial examples raises attention from both academia and industry. Along with the attack-defense arms race, adversarial training is the most effective against adversarial examples.However, we find inequality phenomena occur during the $l_{\infty}$-adversarial training, that few features dominate the prediction made by the adversarially trained model. We systematically evaluate such inequality phenomena by extensive experiments and find such phenomena become more obvious when performing adversarial training with increasing adversarial strength (evaluated by $\epsilon$). We hypothesize such inequality phenomena make $l_{\infty}$-adversarially trained model less reliable than the standard trained model when few ``important features"" are influenced. To validate our hypothesis, we proposed two simple attacks that either perturb or replace important features with noise or occlusion. Experiments show that $l_{\infty}$-adversarially trained model can be easily attacked when the few important features are influenced. Our work shed light on the limitation of the practicality of $l_{\infty}$-adversarial training.","['Social Aspects of Machine Learning', 'adversarial training', 'Adversarial feature represenation', 'adversarial robustness']",[],"['Ranjie Duan', 'YueFeng Chen', 'Yao Zhu', 'Xiaojun Jia', 'Rong Zhang', ""Hui Xue'""]","['Alibaba Group', 'Alibaba Group', 'Zhejiang University', ', Chinese Academy of Sciences', 'Huazhong University of Science and Technology', 'Zhejiang University, Tsinghua University']",[]
https://iclr.cc/virtual/2023/poster/10910,Security,Empowering Graph Representation Learning with Test-Time Graph Transformation,"As powerful tools for representation learning on graphs, graph neural networks (GNNs) have facilitated various applications from drug discovery to recommender systems. Nevertheless, the effectiveness of GNNs is immensely challenged by issues related to data quality, such as distribution shift, abnormal features and adversarial attacks. Recent efforts have been made on tackling these issues from a modeling perspective which requires additional cost of changing model architectures or re-training model parameters. In this work, we provide a data-centric view to tackle these issues and propose a graph transformation framework named GTrans which adapts and refines graph data at test time to achieve better performance. We provide theoretical analysis on the design of the framework and discuss why adapting graph data works better than adapting the model. Extensive experiments have demonstrated the effectiveness of GTrans on three distinct scenarios for eight benchmark datasets where suboptimal data is presented. Remarkably, GTrans performs the best in most cases with improvements up to 2.8%, 8.2% and 3.8% over the best baselines on three experimental settings.","['Deep Learning and representational learning', 'out-of-distribution generalization', 'graph neural networks', 'adversarial robustness']",[],"['Wei Jin', 'Tong Zhao', 'Jiayuan Ding', 'Yozen Liu', 'Jiliang Tang', 'Neil Shah']","['Emory University', 'Snap Inc.', 'University of Southern California', 'Snap Inc.', 'Michigan State University', 'Snap Inc.']",[]
https://iclr.cc/virtual/2023/poster/11208,Security,Defending against Adversarial Audio  via Diffusion Model,"Deep learning models have been widely used in commercial acoustic systems in recent years. However, adversarial audio examples can cause abnormal behaviors for those acoustic systems, while being hard for humans to perceive. Various methods, such as transformation-based defenses and adversarial training, have been proposed to protect acoustic systems from adversarial attacks, but they are less effective against adaptive attacks. Furthermore, directly applying the methods from the image domain can lead to suboptimal results because of the unique properties of audio data. In this paper, we propose an adversarial purification-based defense pipeline, AudioPure, for acoustic systems via off-the-shelf diffusion models. Taking advantage of the strong generation ability of diffusion models, AudioPure first adds a small amount of noise to the adversarial audio and then runs the reverse sampling step to purify the noisy audio and recover clean audio. AudioPure is a plug-and-play method that can be directly applied to any pretrained classifier without any fine-tuning or re-training. We conduct extensive experiments on the speech command recognition task to evaluate the robustness of AudioPure. Our method is effective against diverse adversarial attacks (e.g. L2 or L∞-norm). It outperforms the existing methods under both strong adaptive white-box and black-box attacks bounded by L2 or L∞-norm (up to +20% in robust accuracy). Besides, we also evaluate the certified robustness for perturbations bounded by L2-norm via randomized smoothing. Our pipeline achieves a higher certified accuracy than baselines.","['Social Aspects of Machine Learning', 'Adversarial attack and defense', 'Diffusion Models', 'speech recognition', 'AI security']",[],"['Shutong Wu', 'Jiongxiao Wang', 'Wei Ping', 'Weili Nie', 'Chaowei Xiao']","['University of Wisconsin - Madison', 'University of Wisconsin - Madison', 'NVIDIA', 'NVIDIA', 'University of Wisconsin - Madison']",[]
https://iclr.cc/virtual/2023/poster/11253,Security,Neural-based classification rule learning for sequential data,"Discovering interpretable patterns for classification of sequential data is of key importance for a variety of fields, ranging from genomics to fraud detection or more generally interpretable decision-making.In this paper, we propose a novel differentiable fully interpretable method to discover both local and global patterns (i.e. catching a relative or absolute temporal dependency) for rule-based binary classification.It consists of a convolutional binary neural network with an interpretable neural filter and a training strategy based on dynamically-enforced sparsity.We demonstrate the validity and usefulness of the approach on synthetic datasets and on an open-source peptides dataset.Key to this end-to-end differentiable method is that the expressive patterns used in the rules are learned alongside the rules themselves.","['Social Aspects of Machine Learning', 'classification rule learning', 'binary neural network', 'interpretable AI', 'sequential data']",[],"['Marine Collery', 'Philippe Bonnard', 'François FAGES', 'Remy Kusters']","['International Business Machines', 'Ecole Nationale Supérieure en Electrotechnique, Electronique, Informatique et Hydraulique de Toulouse', 'INRIA', 'International Business Machines']",[]
https://iclr.cc/virtual/2023/poster/11256,Security,Out-of-Distribution Detection based on In-Distribution Data Patterns Memorization with Modern Hopfield Energy,"Out-of-Distribution (OOD) detection is essential for safety-critical applications of deep neural networks. OOD detection is challenging since DNN models may produce very high logits value even for OOD samples. Hence, it is of great difficulty to discriminate OOD data by directly adopting Softmax on output logits as the confidence score. Differently, we detect the OOD sample with Hopfield energy in a store-then-compare paradigm. In more detail, penultimate layer outputs on the training set are considered as the representations of in-distribution (ID) data. Thus they can be transformed into stored patterns that serve as anchors to measure the discrepancy of unseen data for OOD detection. Starting from the energy function defined in Modern Hopfield Network for the discrepancy score calculation, we derive a simplified version SHE with theoretical analysis. In SHE, we utilize only one stored pattern to present each class, and these patterns can be obtained by simply averaging the penultimate layer outputs of training samples within this class. SHE has the advantages of hyperparameterfreeand high computational efficiency. The evaluations of nine widely-used OOD datasets show the promising performance of such a simple yet effective approach and its superiority over State-of-the-Art models. Code is available at https://github.com/zjs975584714/SHE ood detection.","['Deep Learning and representational learning', 'out-of-distribution detection', 'Hopfield Energy', 'Hyperparameter-Free']",[],"['Jinsong Zhang', 'Qiang Fu', 'Xu Chen', 'Lun Du', 'Zelin Li', 'Gang Wang', 'xiaoguang Liu', 'Shi Han', 'Dongmei Zhang']","['Research, Microsoft', 'Microsoft', 'Microsoft', 'Microsoft Research Asia', 'Research, Microsoft', 'Nankai University', 'Nankai University', 'Microsoft Research Asia', 'Microsoft']",[]
https://iclr.cc/virtual/2023/poster/11701,Security,Characterizing the Influence of Graph Elements,"Influence function, a method from the robust statistics, measures the changes of model parameters or some functions about model parameters with respect to the removal or modification of training instances. It is an efficient and useful post-hoc method for studying the interpretability of machine learning models without the need of expensive model re-training. Recently, graph convolution networks (GCNs), which operate on graph data, have attracted a great deal of attention. However, there is no preceding research on the influence functions of GCNs to shed light on the effects of removing training nodes/edges from an input graph. Since the nodes/edges in a graph are interdependent in GCNs, it is challenging to derive influence functions for GCNs. To fill this gap, we started with the simple graph convolution (SGC) model that operates on an attributed graph, and formulated an influence function to approximate the changes of model parameters when a node or an edge is removed from an attributed graph. Moreover, we theoretically analyzed the error bound of the estimated influence of removing an edge. We experimentally validated the accuracy and effectiveness of our influence estimation function. In addition, we showed that the influence function of a SGC model could be used to estimate the impact of removing training nodes/edges on the test performance of the SGC without re-training the model. Finally, we demonstrated how to use influence functions to effectively guide the adversarial attacks on GCNs.","['General Machine Learning', 'influence functions', 'Interpretable Machine Learning', 'graph neural networks']",[],"['Zizhang Chen', 'Peizhao Li', 'Hongfu Liu', 'Pengyu Hong']","['Brandeis University', 'Brandeis University', 'Brandeis University', 'Brandeis University']",[]
https://iclr.cc/virtual/2023/poster/10897,Security,TextGrad: Advancing Robustness Evaluation in NLP by Gradient-Driven Optimization,"Robustness evaluation against adversarial examples has become increasingly important to unveil the trustworthiness of the prevailing deep models in natural language processing (NLP). However, in contrast to the computer vision domain where the first-order projected gradient descent (PGD) is used as the benchmark approach to generate adversarial examples for robustness evaluation, there lacks a principled first-order gradient-based robustness evaluation framework in NLP. The emerging optimization challenges lie in 1) the discrete nature of textual inputs together with the strong coupling between the perturbation location and the actual content, and 2) the additional constraint that the perturbed text should be fluent and achieve a low perplexity under a language model. These challenges make the development of PGD-like NLP attacks difficult. To bridge the gap, we propose TextGrad, a new attack generator using gradient-driven optimization, supporting high-accuracy and high-quality assessment of adversarial robustness in NLP. Specifically, we address the aforementioned challenges in a unified optimization framework. And we develop an effective convex relaxation method to co-optimize the continuously-relaxed site selection and perturbation variables and leverage an effective sampling method to establish an accurate mapping from the continuous optimization variables to the discrete textual perturbations. Moreover, as a first-order attack generation method, TextGrad can be baked into adversarial training to further improve the robustness of NLP models. Extensive experiments are provided to demonstrate the effectiveness of TextGrad not only in attack generation for robustness evaluation but also in adversarial defense. From the attack perspective, we show that TextGrad achieves remarkable improvements in both the attack success rate and the perplexity score over five state-of-the-art baselines. From the defense perspective, TextGrad-enabled adversarial training yields the most robust NLP model against a wide spectrum of NLP attacks.",['Applications'],[],"['Bairu Hou', 'Jinghan Jia', 'Yihua Zhang', 'Guanhua Zhang', 'Yang Zhang', 'Sijia Liu', 'Shiyu Chang']","['University of California, Santa Barbara', 'Michigan State University', 'Michigan State University', 'Max Planck Institute for Intelligent Systems, Max-Planck Institute', 'International Business Machines', 'Michigan State University', 'UC Santa Barbara']",[]
https://iclr.cc/virtual/2023/poster/11377,Security,Certifiably Robust Policy Learning against Adversarial Multi-Agent Communication,"Communication is important in many multi-agent reinforcement learning (MARL) problems for agents to share information and make good decisions. However, when deploying trained communicative agents in a real-world application where noise and potential attackers exist, the safety of communication-based policies becomes a severe issue that is underexplored. Specifically, if communication messages are manipulated by malicious attackers, agents relying on untrustworthy communication may take unsafe actions that lead to catastrophic consequences. Therefore, it is crucial to ensure that agents will not be misled by corrupted communication, while still benefiting from benign communication. In this work, we consider an environment with $N$ agents, where the attacker may arbitrarily change the communication from any $C<\frac{N-1}{2}$ agents to a victim agent. For this strong threat model, we propose a certifiable defense by constructing a message-ensemble policy that aggregates multiple randomly ablated message sets. Theoretical analysis shows that this message-ensemble policy can utilize benign communication while being certifiably robust to adversarial communication, regardless of the attacking algorithm. Experiments in multiple environments verify that our defense significantly improves the robustness of trained policies against various types of attacks.","['Reinforcement Learning', 'reinforcement learning', 'adversarial attack', 'adversarial communication', 'certifiable robustness', 'multi-agent system']",[],"['Yanchao Sun', 'Ruijie Zheng', 'Parisa Hassanzadeh', 'Yongyuan Liang', 'Soheil Feizi', 'Sumitra Ganesh', 'Furong Huang']","['J.P. Morgan AI Research', 'Department of Computer Science, University of Maryland, College Park', 'J.P. Morgan Chase', 'SUN YAT-SEN UNIVERSITY', 'University of Maryland, College Park', 'J.P. Morgan Chase', 'Department of Computer Science, University of Maryland']",[]
https://iclr.cc/virtual/2023/poster/11924,Security,Modeling Multimodal Aleatoric Uncertainty in Segmentation with Mixture of Stochastic Experts,"Equipping predicted segmentation with calibrated uncertainty is essential for safety-critical applications. In this work, we focus on capturing the data-inherent uncertainty (aka aleatoric uncertainty) in segmentation, typically when ambiguities exist in input images. Due to the high-dimensional output space and potential multiple modes in segmenting ambiguous images, it remains challenging to predict well-calibrated uncertainty for segmentation. To tackle this problem, we propose a novel mixture of stochastic experts (MoSE) model, where each expert network estimates a distinct mode of the aleatoric uncertainty and a gating network predicts the probabilities of an input image being segmented in those modes. This yields an efficient two-level uncertainty representation. To learn the model, we develop a Wasserstein-like loss that directly minimizes the distribution distance between the MoSE and ground truth annotations. The loss can easily integrate traditional segmentation quality measures and be efficiently optimized via constraint relaxation. We validate our method on the LIDC-IDRI dataset and a modified multimodal Cityscapes dataset. Results demonstrate that our method achieves the state-of-the-art or competitive performance on all metrics.","['Applications', 'Stochastic Segmentation', 'Multiple Annotations', 'Aleatoric Uncertainty', 'semantic segmentation']",[],"['Zhitong Gao', 'Yucong Chen', 'Chuyu Zhang', 'Xuming He']","['ShanghaiTech University', 'Xiaohongshu', 'ShanghaiTech University', 'ShanghaiTech University']",[]
https://iclr.cc/virtual/2023/poster/11891,Security,Towards Robustness Certification Against Universal Perturbations,"In this paper, we investigate the problem of certifying neural network robustness against universal perturbations (UPs), which have been widely used in universal adversarial attacks and backdoor attacks. Existing robustness certification methods aim to provide robustness guarantees for each sample with respect to the worst-case perturbations given a neural network. However, those sample-wise bounds will be loose when considering the UP threat model as they overlook the important constraint that the perturbation should be shared across all samples. We propose a method based on a combination of linear relaxation-based perturbation analysis and Mixed Integer Linear Programming to establish the first robust certification method for UP. In addition, we develop a theoretical framework for computing error bounds on the entire population using the certification results from a randomly sampled batch. Aside from an extensive evaluation of the proposed certification, we further show how the certification facilitates efficient comparison of robustness among different models or efficacy among different universal adversarial attack defenses and enables accurate detection of backdoor target classes.","['Social Aspects of Machine Learning', 'poisoning attack', 'adversarial attack', 'certified robustness', 'backdoor attack', 'Universal Perturbation']",[],"['Yi Zeng', 'Zhouxing Shi', 'Ming Jin', 'Feiyang Kang', 'Lingjuan Lyu', 'Cho-Jui Hsieh', 'Ruoxi Jia']","['Virginia Tech', 'University of California, Los Angeles', 'Virginia Tech', 'Virginia Polytechnic Institute and State University', 'Sony Research', 'Google', 'Virginia Tech']",[]
https://iclr.cc/virtual/2023/poster/11430,Security,Revisiting the Assumption of Latent Separability for Backdoor Defenses,"Recent studies revealed that deep learning is susceptible to backdoor poisoning attacks. An adversary can embed a hidden backdoor into a model to manipulate its predictions by only modifying a few training data, without controlling the training process. Currently, a tangible signature has been widely observed across a diverse set of backdoor poisoning attacks --- models trained on a poisoned dataset tend to learn separable latent representations for poison and clean samples. This latent separation is so pervasive that a family of backdoor defenses directly take it as a default assumption (dubbed latent separability assumption), based on which to identify poison samples via cluster analysis in the latent space. An intriguing question consequently follows: is the latent separation unavoidable for backdoor poisoning attacks? This question is central to understanding whether the assumption of latent separability provides a reliable foundation for defending against backdoor poisoning attacks. In this paper, we design adaptive backdoor poisoning attacks to present counter-examples against this assumption. Our methods include two key components: (1) a set of trigger-planted samples correctly labeled to their semantic classes (other than the target class) that can regularize backdoor learning; (2) asymmetric trigger planting strategies that help to boost attack success rate (ASR) as well as to diversify latent representations of poison samples. Extensive experiments on benchmark datasets verify the effectiveness of our adaptive attacks in bypassing existing latent separation based backdoor defenses. Moreover, our attacks still maintain a high attack success rate with negligible clean accuracy drop. Our studies call for defense designers to take caution when leveraging latent separation as an assumption in their defenses. Our codes are available at https://github.com/Unispac/Circumventing-Backdoor-Defenses.","['Social Aspects of Machine Learning', 'Backdoor Attacks']",[],"['Xiangyu Qi', 'Tinghao Xie', 'Yiming Li', 'Saeed Mahloujifar', 'Prateek Mittal']","['Princeton University', 'Princeton University', 'Zhejiang University', 'Meta', 'Princeton University']",[]
https://iclr.cc/virtual/2023/poster/11872,Security,Instance-wise Batch Label Restoration via Gradients in Federated Learning,"Gradient inversion attacks have posed a serious threat to the privacy of federated learning. The attacks search for the optimal pair of input and label best matching the shared gradients and the search space of the attacks can be reduced by pre-restoring labels. Recently, label restoration technique allows for the extraction of labels from gradients analytically, but even the state-of-the-art remains limited to identify the presence of categories (i.e., the class-wise label restoration). This work considers the more real-world settings, where there are multiple instances of each class in a training batch. An analytic method is proposed to perform instance-wise batch label restoration from only the gradient of the final layer. On the basis of the approximate recovered class-wise embeddings and post-softmax probabilities, we establish linear equations of the gradients, probabilities and labels to derive the Number of Instances (NoI) per class by the Moore-Penrose pseudoinverse algorithm. Our experimental evaluations reach over 99% Label existence Accuracy (LeAcc) and exceed 96% Label number Accuracy (LnAcc) in most cases on three image datasets and four classification models. The two metrics are used to evaluate class-wise and instance-wise label restoration accuracy, respectively. And the recovery is made feasible even with a batch size of 4096 and partially negative activations (e.g., Leaky ReLU and Swish). Furthermore, we demonstrate that our method facilitates the existing gradient inversion attacks by exploiting the recovered labels, with an increase of 6-7 in PSNR on both MNIST and CIFAR100. Our code isavailable at https://github.com/BUAA-CST/iLRG.","['Deep Learning and representational learning', 'batch label restoration', 'gradient inversion attack.', 'federated learning']",[],"['Kailang Ma', 'Yu Sun', 'Jian Cui', 'Dawei Li', 'Zhenyu Guan', 'Jianwei Liu']","['Beijing University of Aeronautics and Astronautics', 'School of Cyber Science and Technology, Beihang University', 'School of Cyber Science and Technology, Beihang University ', 'Beijing University of Aeronautics and Astronautics', 'Beijing University of Aeronautics and Astronautics', 'School of Cyber Science and Technology, Beihang University']",[]
