link,category,title,abstract,keywords,ccs_concepts,author_names,author_affiliations,author_countries,,,,,,,
https://nips.cc/virtual/2023/poster/72714,Fairness & Bias,Long-Term Fairness with Unknown Dynamics,"While machine learning can myopically reinforce social inequalities, it may also be used to dynamically seek equitable outcomes. In this paper, we formalize long-term fairness as an online reinforcement learning problem for a policy affecting human populations. This formulation accommodates dynamical control objectives, such as achieving equitable population states, that cannot be incorporated into static formulations of fairness. We demonstrate that algorithmic solutions to the proposed fairness problem can adapt to unknown dynamics and, by sacrificing short-term incentives, drive the policy-population system towards more desirable equilibria. For the proposed setting, we develop an algorithm that adapts recent work in online learning and prove that this algorithm achieves simultaneous probabilistic bounds on cumulative loss and cumulative violations of fairness. In the classification setting subject to group fairness, we compare our proposed algorithm to several baselines, including the repeated retraining of myopic or distributionally robust classifiers, and to a deep reinforcement learning algorithm that lacks fairness guarantees. Our experiments model human populations according to evolutionary game theory and integrate real-world datasets.","['Long-term Fairness', 'Dynamics', 'Reinforcement Learning']",[],"['Tongxin Yin', 'Reilly Raab', 'Mingyan Liu', 'Yang Liu']","['University of Michigan - Ann Arbor', 'University of California, Santa Cruz', 'University of Michigan', 'University of California, Santa Cruz']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/74156,Fairness & Bias,Reproducibility Study of “Quantifying Societal Bias Amplification in Image Captioning”,"Scope of reproducibility - We study the reproducibility of the paper ""Quantifying Societal Bias Amplification in Image Captioning"" by Hirota et al. In this paper, the authors propose a new metric to measure bias amplification, called LIC, and evaluate it on multiple image captioning models. Based on this evaluation, they make the following main claims which we aim to verify: (1) all models amplify gender bias, (2) all models amplify racial bias, (3) LIC is robust against encoders, and (4) the NIC+Equalizer model increases gender bias with respect to the baseline. We also extend upon the original work by evaluating LIC for age bias. Methodology - For our reproduction, we were able to run the code provided by the authors without any modifications. For our extension, we automatically labelled the images in the dataset with age annotations and adjusted the code to work with this dataset. In total, 38 GPU hours were needed to perform all experiments. Results - The reproduced results are close to the original results and support all four main claims. Furthermore, our additional results show that only a subset of the models amplifies age bias, while they strengthen the claim that LIC is robust against encoders. However, we acknowledge that our extension to age bias has its limitations. What was easy - The author's code and the data needed to run it are publicly available. The code required no modification to run and the scripts were provided with an extensive argument parser, allowing us to quickly set up our experiments. Moreover, the details of the original experiments were clearly stated in the appendix. What was difficult - We found that it was difficult to interpret the author's code as the provided documentation contained room for improvement. Also, the scripts contained repetitive code. While the authors retrained all image captioning models, they did not share the model weights, making it difficult to extend upon their work. Communication with original authors - No (attempt at) communication with the original authors was performed.","['bias', 'gender bias', 'racial bias', 'age bias', 'societal bias', 'bias amplification', 'leakage', 'image captioning', 'leakage in image captioning', 'bert', 'lstm', 'machine learning', 'deep learning', 'rescience c', 'rescience x', 'reproducibility', 'replication']",[],"['Farrukh Baratov', 'Göksenin Yüksel', 'Darie Petcu']","['University of Amsterdam', 'University of Amsterdam', 'University of Amsterdam']","[None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72918,Fairness & Bias,Fairness Aware Counterfactuals for Subgroups,"In this work, we present Fairness Aware Counterfactuals for Subgroups (FACTS), a framework for auditing subgroup fairness through counterfactual explanations. We start with revisiting (and generalizing) existing notions and introducing new, more refined notions of subgroup fairness. We aim to (a) formulate different aspects of the difficulty of individuals in certain subgroups to achieve recourse, i.e. receive the desired outcome, either at the micro level, considering members of the subgroup individually, or at the macro level, considering the subgroup as a whole, and (b) introduce notions of subgroup fairness that are robust, if not totally oblivious, to the cost of achieving recourse. We accompany these notions with an efficient, model-agnostic, highly parameterizable, and explainable framework for evaluating subgroup fairness. We demonstrate the advantages, the wide applicability, and the efficiency of our approach through a thorough experimental evaluation on different benchmark datasets.","['subgroup fairness', 'recourse', 'counterfactual explanations']",[],"['Loukas Kavouras', 'Konstantinos Tsopelas', 'Giorgos Giannopoulos', 'Dimitris Sacharidis', 'Eleni Psaroudaki', 'Nikolaos Theologitis', 'Dimitrios Rontogiannis', 'Dimitris Fotakis', 'Ioannis Emiris']","['IMIS - ""Athena"" Research Center', 'National Technical University of Athens', 'Athena Research Center', 'ULB', 'IMIS - ""Athena"" Research Center', 'IMIS - ""Athena"" Research Center', 'IMIS - ""Athena"" Research Center', 'Archimedes/Athena RC ', 'Athena Research Center,']","[None, None, None, None, None, None, None, None, 'Greece']",,,,,,,
https://nips.cc/virtual/2023/poster/73502,Fairness & Bias,DeepfakeBench: A Comprehensive Benchmark of Deepfake Detection,"A critical yet frequently overlooked challenge in the field of deepfake detection is the lack of a standardized, unified, comprehensive benchmark. This issue leads to unfair performance comparisons and potentially misleading results. Specifically, there is a lack of uniformity in data processing pipelines, resulting in inconsistent data inputs for detection models. Additionally, there are noticeable differences in experimental settings, and evaluation strategies and metrics lack standardization. To fill this gap, we present the first comprehensive benchmark for deepfake detection, called \textit{DeepfakeBench}, which offers three key contributions: 1) a unified data management system to ensure consistent input across all detectors, 2) an integrated framework for state-of-the-art methods implementation, and 3) standardized evaluation metrics and protocols to promote transparency and reproducibility.  Featuring an extensible, modular-based codebase, \textit{DeepfakeBench} contains 15 state-of-the-art detection methods, 9 deepfake datasets, a series of deepfake detection evaluation protocols and analysis tools, as well as comprehensive evaluations.  Moreover, we provide new insights based on extensive analysis of these evaluations from various perspectives (\eg, data augmentations, backbones). We hope that our efforts could facilitate future research and foster innovation in this increasingly critical domain. All codes, evaluations, and analyses of our benchmark are publicly available at \url{https://github.com/SCLBD/DeepfakeBench}.","['Deepfake Detection', 'Benchmark']",[],"['Zhiyuan Yan', 'Yong Zhang', 'Xinhang Yuan', 'Siwei Lyu', 'Baoyuan Wu']","['Tencent YouTu Lab', 'Tencent AI Lab', 'Tongji University', 'State University of New York, Buffalo', 'The Chinese University of , Shenzhen']","[None, None, None, None, 'Hong Kong']",,,,,,,
https://nips.cc/virtual/2023/poster/70386,Privacy & Data Governance,StateMask: Explaining Deep Reinforcement Learning through State Mask,"Despite the promising performance of deep reinforcement learning (DRL) agents in many challenging scenarios, the black-box nature of these agents greatly limits their applications in critical domains. Prior research has proposed several explanation techniques to understand the deep learning-based policies in RL. Most existing methods explain why an agent takes individual actions rather than pinpointing the critical steps to its final reward. To fill this gap, we propose StateMask, a novel method to identify the states most critical to the agent's final reward. The high-level idea of StateMask is to learn a mask net that blinds a target agent and forces it to take random actions at some steps without compromising the agent's performance. Through careful design, we can theoretically ensure that the masked agent performs similarly to the original agent. We evaluate StateMask in various popular RL environments and show its superiority over existing explainers in explanation fidelity. We also show that StateMask  has better utilities, such as launching adversarial attacks and patching policy errors.","['deep reinforcement learning', 'interpretation', 'explanation']",[],"['Zelei Cheng', 'Xian Wu', 'Jiahao Yu', 'Wenbo Guo', 'Xinyu Xing']","['Northwestern University', 'Northwestern University', 'Northwestern University', 'University of California, Santa Barbara', 'Northwestern University']","[None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/71582,Privacy & Data Governance,Topological Parallax: A Geometric Specification for Deep Perception Models,"For safety and robustness of AI systems, we introduce _topological parallax_ as a theoretical and computational tool that compares a trained model to a reference dataset to determine whether they have similar multiscale geometric structure. Our proofs and examples show that this geometric similarity between dataset and model is essential to trustworthy interpolation and perturbation, and we conjecture that this new concept will add value to the current debate regarding the unclear relationship between ""overfitting""' and ""generalization'' in applications of deep-learning. In typical deep-learning applications, an explicit geometric description of the model is impossible, but parallax can estimate topological features (components, cycles, voids, etc.) in the model by examining the effect on the Rips complex of geodesic distortions using the reference dataset. Thus, parallax indicates whether the model shares similar multiscale geometric features with the dataset. Parallax presents theoretically via topological data analysis [TDA] as a bi-filtered persistence module, and the key properties of this module are stable under perturbation of the reference dataset.","['topological data analysis', 'persistent homology', 'convexity', 'AI safety', 'interpolation']",[],"['Abraham David Smith', 'Michael J. Catanzaro', 'Gabrielle Angeloro', 'Nirav Patel', 'Paul Bendich']","['University of Wisconsin - Stout', 'Geometric Data Analytics', 'Iowa State University', 'Geometric Data Analytics', 'Duke University']","[None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/72301,Privacy & Data Governance,Generative Modelling of Stochastic Actions with Arbitrary Constraints in Reinforcement Learning,"Many problems in Reinforcement Learning (RL) seek an optimal policy with large discrete multidimensional yet unordered action spaces; these include problems in randomized allocation of resources such as placements of multiple security resources and emergency response units, etc. A challenge in this setting is that the underlying action space is categorical (discrete and unordered) and large, for which existing RL methods do not perform well. Moreover, these problems require validity of the realized action (allocation); this validity constraint is often difficult to express compactly in a closed mathematical form. The allocation nature of the problem also prefers stochastic optimal policies, if one exists. In this work, we address these challenges by (1) applying a (state) conditional normalizing flow to compactly represent the stochastic policy — the compactness arises due to the network only producing one sampled action and the corresponding log probability of the action, which is then used by an actor-critic method; and (2) employing an invalid action rejection method (via a valid action oracle) to update the base policy. The action rejection is enabled by a modified policy gradient that we derive. Finally, we conduct extensive experiments to show the scalability of our approach compared to prior methods and the ability to enforce arbitrary state-conditional constraints on the support of the distribution of actions in any state.","['Action constrained reinforcement learning', 'Normalizing flow', 'Generative modelling']",[],"['Ramesha Karunasena', 'Thanh Hong Nguyen', 'Arunesh Sinha', 'Pradeep Varakantham']","['Management University', 'University of Oregon', 'Rutgers University', 'Management University']","['Singapore', None, None, 'Singapore']",,,,,,,
https://nips.cc/virtual/2023/poster/73642,Privacy & Data Governance,DICES Dataset: Diversity in Conversational AI Evaluation for Safety,"Machine learning approaches often require training and evaluation datasets with a clear separation between positive and negative examples. This requirement overly simplifies the natural subjectivity present in many tasks, and obscures the inherent diversity in human perceptions and opinions about many content items. Preserving the variance in content and diversity in human perceptions in datasets is often quite expensive and laborious. This is especially troubling when building safety datasets for conversational AI systems, as safety is socio-culturally situated in this context. To demonstrate this crucial aspect of conversational AI safety, and to facilitate in-depth model performance analyses, we introduce the DICES (Diversity In Conversational AI Evaluation for Safety) dataset that contains fine-grained demographics information about raters, high replication of ratings per item to ensure statistical power for analyses, and encodes rater votes as distributions across different demographics to allow for in-depth explorations of different aggregation strategies. The DICES dataset enables the observation and measurement of variance, ambiguity, and diversity in the context of safety for conversational AI. We further describe a set of metrics that show how rater diversity influences safety perception across different geographic regions, ethnicity groups, age groups, and genders. The goal of the DICES dataset is to be used as a shared resource and benchmark that respects diverse perspectives during safety evaluation of conversational AI systems.","['conversational AI', 'human evaluation', 'human annotation', 'safety task', 'disagreement', 'variance in human annotations', 'diversity of rater pool']",[],[],[],[],,,,,,,
https://nips.cc/virtual/2023/poster/73531,Privacy & Data Governance,AVOIDDS: Aircraft Vision-based Intruder Detection Dataset and Simulator,"Designing robust machine learning systems remains an open problem, and there is a need for benchmark problems that cover both environmental changes and evaluation on a downstream task. In this work, we introduce AVOIDDS, a realistic object detection benchmark for the vision-based aircraft detect-and-avoid problem. We provide a labeled dataset consisting of 72,000 photorealistic images of intruder aircraft with various lighting conditions, weather conditions, relative geometries, and geographic locations.  We also provide an interface that evaluates trained models on slices of this dataset to identify changes in performance with respect to changing environmental conditions. Finally, we implement a fully-integrated, closed-loop simulator of the vision-based detect-and-avoid problem to evaluate trained models with respect to the downstream collision avoidance task. This benchmark will enable further research in the design of robust machine learning systems for use in safety-critical applications. The AVOIDDS dataset and code are publicly available at https://purl.stanford.edu/hj293cv5980 and https://github.com/sisl/VisionBasedAircraftDAA, respectively.","['aviation', 'distribution shift', 'closed-loop evaluation', 'object detection']",[],"['Elysia Quinn Smyers', 'Sydney Michelle Katz', 'Anthony Corso', 'Mykel Kochenderfer']","['Computer Science Department, Stanford University', 'Stanford University', 'Stanford University', 'Stanford University']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/73567,Privacy & Data Governance,Safety Gymnasium: A Unified Safe Reinforcement Learning Benchmark,"Artificial intelligence (AI) systems possess significant potential to drive societal progress. However, their deployment often faces obstacles due to substantial safety concerns. Safe reinforcement learning (SafeRL) emerges as a solution to optimize policies while simultaneously adhering to multiple constraints, thereby addressing the challenge of integrating reinforcement learning in safety-critical scenarios. In this paper, we present an environment suite called Safety-Gymnasium, which encompasses safety-critical tasks in both single and multi-agent scenarios, accepting vector and vision-only input. Additionally, we offer a library of algorithms named Safe Policy Optimization (SafePO), comprising 16 state-of-the-art SafeRL algorithms. This comprehensive library can serve as a validation tool for the research community. By introducing this benchmark, we aim to facilitate the evaluation and comparison of safety performance, thus fostering the development of reinforcement learning for safer, more reliable, and responsible real-world applications. The website of this project can be accessed at https://sites.google.com/view/safety-gymnasium.","['Safe Reinforcement Learning', 'SafeRL', 'RL Simulator']",[],"['Jiaming Ji', 'Borong Zhang', 'Jiayi Zhou', 'Xuehai Pan', 'Weidong Huang', 'Ruiyang Sun', 'Yiran Geng', 'Yifan Zhong', 'Josef Dai', 'Yaodong Yang']","['Peking University', 'Jilin University', ""Xi'an Jiaotong University"", 'Peking University', 'Peking University', 'Peking University', 'Peking University', 'Beijing Institute for General Artificial Intelligence', 'Peking University', 'Peking University']","[None, None, None, None, None, None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/71849,Privacy & Data Governance,Bucks for Buckets (B4B): Active Defenses Against Stealing Encoders,"Machine Learning as a Service (MLaaS) APIs provide ready-to-use and high-utility encoders that generate vector representations for given inputs. Since these encoders are very costly to train, they become lucrative targets for model stealing attacks during which an adversary leverages query access to the API to replicate the encoder locally at a fraction of the original training costs. We propose *Bucks for Buckets (B4B)*, the first *active defense* that prevents stealing while the attack is happening without degrading representation quality for legitimate API users. Our defense relies on the observation that the representations returned to adversaries who try to steal the encoder's functionality cover a significantly larger fraction of the embedding space than representations of legitimate users who utilize the encoder to solve a particular downstream task. B4B leverages this to adaptively adjust the utility of the returned representations according to a user's coverage of the embedding space. To prevent adaptive adversaries from eluding our defense by simply creating multiple user accounts (sybils), B4B also individually transforms each user's representations. This prevents the adversary from directly aggregating representations over multiple accounts to create their stolen encoder copy. Our active defense opens a new path towards securely sharing and democratizing encoders over public APIs.","['model stealing', 'model defenses', 'self-supervised learning']",[],"['Jan Dubiński', 'Stanisław Pawlak', 'Tomasz Trzcinski']","['Warsaw University of Technology', 'Warsaw University of Technology', 'Warsaw University of Technology']","[None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/70169,Privacy & Data Governance,MADG: Margin-based Adversarial Learning for Domain Generalization,"Domain Generalization (DG) techniques have emerged as a popular approach to address the challenges of domain shift in Deep Learning (DL), with the goal of generalizing well to the target domain unseen during the training. In recent years, numerous methods have been proposed to address the DG setting, among which one popular approach is the adversarial learning-based methodology. The main idea behind adversarial DG methods is to learn domain-invariant features by minimizing a discrepancy metric. However, most adversarial DG methods use 0-1 loss based $\mathcal{H}\Delta\mathcal{H}$ divergence metric. In contrast, the margin loss-based discrepancy metric has the following advantages: more informative, tighter, practical, and efficiently optimizable. To mitigate this gap, this work proposes a novel adversarial learning DG algorithm, $\textbf{MADG}$, motivated by a margin loss-based discrepancy metric. The proposed $\textbf{MADG}$ model learns domain-invariant features across all source domains and uses adversarial training to generalize well to the unseen target domain. We also provide a theoretical analysis of the proposed $\textbf{MADG}$ model based on the unseen target error bound. Specifically, we construct the link between the source and unseen domains in the real-valued hypothesis space and derive the generalization bound using margin loss and Rademacher complexity. We extensively experiment with the $\textbf{MADG}$ model on popular real-world DG datasets, VLCS, PACS, OfficeHome, DomainNet, and TerraIncognita. We evaluate the proposed algorithm on DomainBed's benchmark and observe consistent performance across all the datasets.","['Domain Generalization', 'Margin Loss', 'Adversarial Learning', 'Domain Adaptation']",[],"['Aveen Dayal', 'Vimal K B', 'Linga Reddy Cenkeramaddi', 'C Krishna Mohan', 'Abhinav Kumar', 'Vineeth N. Balasubramanian']","['n Institute of Technology, Hyderabad', 'n Institute of Technology, Hyderabad', 'University of Agder', 'n Institute of Technology Hyderabad', 'n Institute of Technology, Hyderabad', 'n Institute of Technology Hyderabad']","['India', 'India', None, 'India', 'India', 'India']",,,,,,,
https://nips.cc/virtual/2023/poster/71051,Privacy & Data Governance,On the Gini-impurity Preservation For Privacy Random Forests,"Random forests have been one successful ensemble algorithms in machine learning. Various techniques have been utilized to preserve the privacy of random forests from anonymization, differential privacy, homomorphic encryption, etc., whereas it rarely takes into account some crucial ingredients of learning algorithm. This work presents a new encryption to preserve data's Gini impurity, which plays a crucial role during the construction of random forests. Our basic idea is to modify the structure of binary search tree to store several examples in each node,  and encrypt data features by incorporating label and order information. Theoretically, we prove that our scheme preserves the minimum Gini impurity in ciphertexts without decrypting, and present the security guarantee for encryption. For random forests, we encrypt data features based on our Gini-impurity-preserving scheme, and take the homomorphic encryption scheme CKKS to encrypt data labels  due to their importance and privacy. We  conduct extensive experiments to show the effectiveness, efficiency and security of our proposed method.","['classification', 'random forests', 'privacy-preserving machine learng', 'data encrytion']",[],"['XinRan Xie', 'Xuetong Bai', 'Wei Gao', 'Zhi-Hua Zhou']","['Nanjing University', 'nanjing university', 'Nanjing University', 'Nanjing University']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/71628,Privacy & Data Governance,A3FL: Adversarially Adaptive Backdoor Attacks to Federated Learning,"Federated Learning (FL) is a distributed machine learning paradigm that allows multiple clients to train a global model collaboratively without sharing their local training data. Due to its distributed nature, many studies have shown that it is vulnerable to backdoor attacks. However, existing studies usually used a predetermined, fixed backdoor trigger or optimized it based solely on the local data and model without considering the global training dynamics. This leads to sub-optimal and less durable attack effectiveness, i.e., their attack success rate is low when the attack budget is limited and decreases quickly if the attacker can no longer perform attacks anymore. To address these limitations, we propose A3FL, a new backdoor attack which adversarially adapts the backdoor trigger to make it less likely to be removed by the global training dynamics. Our key intuition is that the difference between the global model and the local model in FL makes the local-optimized trigger much less effective when transferred to the global model. We solve this by optimizing the trigger to even survive the worst-case scenario where the global model was trained to directly unlearn the trigger. Extensive experiments on benchmark datasets are conducted for twelve existing defenses to comprehensively evaluate the effectiveness of our A3FL. Our code is available at https://github.com/hfzhang31/A3FL.","['Backdoor Attack', 'Federated Learning']",[],"['Hangfan Zhang', 'Jinyuan Jia', 'Jinghui Chen', 'Lu Lin', 'Dinghao Wu']","['Pennsylvania State University', 'Pennsylvania State University', 'Pennsylvania State University', 'Pennsylvania State University', 'Pennsylvania State University']","[None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/70289,Privacy & Data Governance,Private Federated Frequency Estimation: Adapting to the Hardness of the Instance,"In federated frequency estimation (FFE), multiple clients work together to estimate the frequency of their local data by communicating with a server, while maintaining the security constraint of $\mathtt{secsum}$ where the server can only access the sum of client-held vectors. For FFE with a single communication round, it is known that count sketch is nearly information-theoretically optimal [Chen et al., 2022]. However, when multiple communication rounds are allowed, we propose a new sketch algorithm that is provably more accurate than a naive adaptation of count sketch. Furthermore, we show that both our sketch algorithm and count sketch can achieve better accuracy when the problem instance is simpler. Therefore, we propose a two-phase approach to enable the use of a smaller sketch size for simpler problems. Finally, we provide mechanisms to make our proposed algorithm differentially private. We verify the performance of our methods through experiments conducted on real datasets.","['sketch', 'federated analytics', 'privacy']",[],"['Jingfeng Wu', 'Wennan Zhu', 'Peter Kairouz', 'Vladimir Braverman']","['University of California, Berkeley', 'Google', 'Google', 'Rice University']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/71209,Privacy & Data Governance,Students Parrot Their Teachers: Membership Inference on Model Distillation,"Model distillation is frequently proposed as a technique to reduce the privacy leakage of machine learning. These empirical privacy defenses rely on the intuition that distilled ``student'' models protect the privacy of training data, as they only interact with this data indirectly through a ``teacher'' model. In this work, we design membership inference attacks to systematically study the privacy provided by knowledge distillation to both the teacher and student training sets. Our new attacks show that distillation alone provides only limited privacy across a number of domains. We explain the success of our attacks on distillation by showing that membership inference attacks on a private dataset can succeed even if the target model is never queried on any actual training points, but only on inputs whose predictions are highly influenced by training data. Finally, we show that our attacks are strongest when student and teacher sets are similar, or when the attacker can poison the teacher set.","['model distillation', 'membership inference', 'privacy', 'dark knowledge']",[],"['Matthew Jagielski', 'Milad Nasr', 'Katherine Lee', 'Christopher A. Choquette-Choo', 'Nicholas Carlini', 'Florian Tramèr']","['Google', 'Google', 'Cornell University', 'Google Research, Brain team', 'Google', 'ETHZ - ETH Zurich']","[None, None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/73597,Privacy & Data Governance,Ethical Considerations for Responsible Data Curation,"Human-centric computer vision (HCCV) data curation practices often neglect privacy and bias concerns, leading to dataset retractions and unfair models. HCCV datasets constructed through nonconsensual web scraping lack crucial metadata for comprehensive fairness and robustness evaluations. Current remedies are post hoc, lack persuasive justification for adoption, or fail to provide proper contextualization for appropriate application. Our research focuses on proactive, domain-specific recommendations, covering purpose, privacy and consent, and diversity, for curating HCCV evaluation datasets, addressing privacy and bias concerns. We adopt an ante hoc reflective perspective, drawing from current practices, guidelines, dataset withdrawals, and audits, to inform our considerations and recommendations.","['human-centric', 'datasets', 'computer vision', 'fairness', 'algorithmic bias', 'robustness', 'responsible AI']",[],"['Jerone Andrews', 'Dora Zhao', 'William Thong', 'Orestis Papakyriakopoulos']","['Sony AI', 'Stanford University', 'Sony AI', 'Sony AI']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/70814,Privacy & Data Governance,Resilient Constrained Learning,"When deploying machine learning solutions, they must satisfy multiple requirements beyond accuracy, such as fairness, robustness, or safety. These requirements are imposed during training either implicitly, using penalties, or explicitly, using constrained optimization methods based on Lagrangian duality. Either way, specifying requirements is hindered by the presence of compromises and limited prior knowledge about the data. Furthermore, their impact on performance can often only be evaluated by actually solving the learning problem. This paper presents a constrained learning approach that adapts the requirements while simultaneously solving the learning task. To do so, it relaxes the learning constraints in a way that contemplates how much they affect the task at hand by balancing the performance gains obtained from the relaxation against a user-defined cost of that relaxation. We call this approach resilient constrained learning after the term used to describe ecological systems that adapt to disruptions by modifying their operation. We show conditions under which this balance can be achieved and introduce a practical algorithm to compute it, for which we derive approximation and generalization guarantees. We showcase the advantages of this resilient learning method in image classification tasks involving multiple potential invariances and in federated learning under distribution shift.","['Constrained Learning', 'Relaxation', 'Lagrangian duality', 'Primal-Dual', 'Machine Learning', 'Federated Learning', 'Invariance']",[],"['Ignacio Hounie', 'Alejandro Ribeiro', 'Luiz F. O. Chamon']","['University of Pennsylvania, University of Pennsylvania', 'University of Pennsylvania', 'Universität Stuttgart']","[None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/71031,Privacy & Data Governance,Causal-structure Driven Augmentations for Text OOD Generalization,"The reliance of text classifiers on spurious correlations can lead to poor generalization at deployment, raising concerns about their use in safety-critical domains such as healthcare. In this work, we propose to use counterfactual data augmentation, guided by knowledge of the causal structure of the data, to simulate interventions on spurious features and to learn more robust text classifiers. We show that this strategy is appropriate in prediction problems where the label is spuriously correlated with an attribute. Under the assumptions of such problems, we discuss the favorable sample complexity of counterfactual data augmentation, compared to importance re-weighting. Pragmatically, we match examples using auxiliary data, based on diff-in-diff methodology, and use a large language model (LLM) to represent a conditional probability of text. Through extensive experimentation on learning caregiver-invariant predictors of clinical diagnoses from medical narratives and on semi-synthetic data, we demonstrate that our method for simulating interventions improves out-of-distribution (OOD) accuracy compared to baseline invariant learning algorithms.","['Counterfactually Augmented Data', 'Invariant Learning', 'Out-of-distribution Generalization', 'Clinical NLP']",[],"['Amir Feder', 'Yoav Wald', 'Claudia Shi', 'Suchi Saria', 'David Blei']","['Columbia University', 'Johns Hopkins University', 'Columbia University', 'Johns Hopkins University', 'Columbia University']","[None, None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/70160,Privacy & Data Governance,Exploring Geometry of Blind Spots in Vision models,"Despite the remarkable success of deep neural networks in a myriad of settings, several works have demonstrated their overwhelming sensitivity to near-imperceptible perturbations, known as adversarial attacks. On the other hand, prior works have also observed that deep networks can be under-sensitive, wherein large-magnitude perturbations in input space do not induce appreciable changes to network activations. In this work, we study in detail the phenomenon of under-sensitivity in vision models such as CNNs and Transformers, and present techniques to study the geometry and extent of “equi-confidence” level sets of such networks. We propose a Level Set Traversal algorithm that iteratively explores regions of high confidence with respect to the input space using orthogonal components of the local gradients. Given a source image, we use this algorithm to identify inputs that lie in the same equi-confidence level set as the source image despite being perceptually similar to arbitrary images from other classes. We further observe that the source image is linearly connected by a high-confidence path to these inputs, uncovering a star-like structure for level sets of deep networks. Furthermore, we attempt to identify and estimate the extent of these connected higher-dimensional regions over which the model maintains a high degree of confidence.","['Neural networks', 'Vision models', 'blind spots', 'undersensitivity', 'invariance', 'level set geometry', 'input connectivity']",[],"['Sriram Balasubramanian', 'Gaurang Sriramanan', 'Vinu Sankar Sadasivan', 'Soheil Feizi']","['University of Maryland, College Park', 'University of Maryland, College Park', 'University of Maryland, College Park', 'University of Maryland, College Park']","[None, None, None, None]",,,,,,,
https://nips.cc/virtual/2023/poster/70886,Privacy & Data Governance,Efficient Adversarial Contrastive Learning via Robustness-Aware Coreset Selection,"Adversarial contrastive learning (ACL) does not require expensive data annotations but outputs a robust representation that withstands adversarial attacks and also generalizes to a wide range of downstream tasks. However, ACL needs tremendous running time to generate the adversarial variants of all training data, which limits its scalability to large datasets. To speed up ACL, this paper proposes a robustness-aware coreset selection (RCS) method. RCS does not require label information and searches for an informative subset that minimizes a representational divergence, which is the distance of the representation between natural data and their virtual adversarial variants. The vanilla solution of RCS via traversing all possible subsets is computationally prohibitive. Therefore, we theoretically transform RCS into a surrogate problem of submodular maximization, of which the greedy search is an efficient solution with an optimality guarantee for the original problem. Empirically, our comprehensive results corroborate that RCS can speed up ACL by a large margin without significantly hurting the robustness transferability. Notably, to the best of our knowledge, we are the first to conduct ACL efficiently on the large-scale ImageNet-1K dataset to obtain an effective robust representation via RCS. Our source code is at https://github.com/GodXuxilie/Efficient_ACL_via_RCS.","['robust pre-training', 'adversarial contrastive learning', 'coreset selection']",[],"['Xilie Xu', 'Jingfeng Zhang', 'Feng Liu', 'Masashi Sugiyama', 'Mohan Kankanhalli']","['National University of', 'RIKEN', 'University of Melbourne', 'RIKEN', 'National University of']","['Singapore', None, None, None, 'Singapore']",,,,,,,
https://nips.cc/virtual/2023/poster/69867,Privacy & Data Governance,Enhancing Adversarial Contrastive Learning via Adversarial Invariant Regularization,"Adversarial contrastive learning (ACL) is a technique that enhances standard contrastive learning (SCL) by incorporating adversarial data to learn a robust representation that can withstand adversarial attacks and common corruptions without requiring costly annotations. To improve transferability, the existing work introduced the standard invariant regularization (SIR) to impose style-independence property to SCL, which can exempt the impact of nuisance style factors in the standard representation. However, it is unclear how the style-independence property benefits ACL-learned robust representations. In this paper, we leverage the technique of causal reasoning to interpret the ACL and propose adversarial invariant regularization (AIR) to enforce independence from style factors. We regulate the ACL using both SIR and AIR to output the robust representation. Theoretically, we show that AIR implicitly encourages the representational distance between different views of natural data and their adversarial variants to be independent of style factors. Empirically, our experimental results show that invariant regularization significantly improves the performance of state-of-the-art ACL methods in terms of both standard generalization and robustness on downstream tasks. To the best of our knowledge, we are the first to apply causal reasoning to interpret ACL and develop AIR for enhancing ACL-learned robust representations. Our source code is at https://github.com/GodXuxilie/Enhancing_ACL_via_AIR.","['robust pre-training', 'adversarial contrastive learning']",[],"['Xilie Xu', 'Jingfeng Zhang', 'Feng Liu', 'Masashi Sugiyama', 'Mohan Kankanhalli']","['National University of', 'RIKEN', 'University of Melbourne', 'RIKEN', 'National University of']","['Singapore', None, None, None, 'Singapore']",,,,,,,
